ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7903008	1.19e-01	5.92e-02	-1.89	-5.452702	-3.19e-02		
7975191	1.19e-01	5.92e-02	-1.89	-5.452821	-3.23e-02	FAM71D	family with sequence similarity 71 member D
8029856	1.19e-01	5.92e-02	-1.89	-5.452864	-4.91e-02	ARHGAP35	Rho GTPase activating protein 35
7896135	1.19e-01	5.93e-02	-1.89	-5.453356	-9.21e-02		
7946635	1.19e-01	5.93e-02	-1.89	-5.453371	-3.44e-02	ZBED5	zinc finger BED-type containing 5
7910897	1.19e-01	5.93e-02	1.89	-5.453838	1.07e-01		
7995552	1.19e-01	5.93e-02	1.89	-5.454279	6.30e-02	CYLD	CYLD lysine 63 deubiquitinase
8157843	1.19e-01	5.94e-02	1.89	-5.454646	4.36e-02	RABEPK	Rab9 effector protein with kelch motifs
7941917	1.19e-01	5.94e-02	-1.89	-5.45466	-3.51e-02	GPR152///CABP4	G protein-coupled receptor 152///calcium binding protein 4
8090511	1.19e-01	5.94e-02	-1.89	-5.454709	-4.23e-02	LOC100132731///KIAA1257///ACAD9	uncharacterized LOC100132731///KIAA1257///acyl-CoA dehydrogenase family member 9
7895243	1.19e-01	5.94e-02	1.89	-5.454864	9.85e-02		
8164607	1.19e-01	5.94e-02	1.89	-5.455118	4.89e-02	FNBP1	formin binding protein 1
8143494	1.19e-01	5.94e-02	-1.89	-5.455159	-2.95e-02	TRY2P	trypsinogen-like pseudogene
8121214	1.19e-01	5.94e-02	-1.89	-5.4552	-1.19e-01		
8148315	1.19e-01	5.95e-02	1.89	-5.456015	5.98e-02	POU5F1P3///POU5F1B	POU class 5 homeobox 1 pseudogene 3///POU class 5 homeobox 1B
8070489	1.19e-01	5.95e-02	-1.89	-5.456563	-3.84e-02	RIPK4	receptor interacting serine/threonine kinase 4
8133434	1.19e-01	5.95e-02	1.89	-5.456865	3.89e-02	EIF4H	eukaryotic translation initiation factor 4H
8038653	1.19e-01	5.95e-02	-1.89	-5.456886	-4.06e-02	KLKP1	kallikrein pseudogene 1
8115847	1.19e-01	5.95e-02	1.89	-5.456972	1.22e-01		
8165658	1.19e-01	5.95e-02	-1.89	-5.457079	-8.33e-02		
8122881	1.19e-01	5.96e-02	-1.89	-5.457402	-2.27e-02		
7896639	1.19e-01	5.96e-02	1.89	-5.457578	3.51e-02		
8064432	1.19e-01	5.96e-02	-1.89	-5.457585	-6.90e-02	FKBP1A	FK506 binding protein 1A
8003263	1.19e-01	5.96e-02	1.89	-5.457871	5.16e-02	ZCCHC14	zinc finger CCHC-type containing 14
7894691	1.19e-01	5.96e-02	-1.89	-5.458148	-9.33e-02		
7895865	1.19e-01	5.96e-02	-1.89	-5.458148	-9.33e-02		
7896983	1.19e-01	5.96e-02	-1.89	-5.458498	-3.60e-02		
7998174	1.19e-01	5.96e-02	1.89	-5.458518	4.52e-02	LUC7L	LUC7 like
8129837	1.19e-01	5.97e-02	-1.89	-5.458696	-1.12e-01	IL20RA	interleukin 20 receptor subunit alpha
8059989	1.19e-01	5.97e-02	-1.89	-5.458729	-4.38e-02	HES6	hes family bHLH transcription factor 6
7979131	1.19e-01	5.97e-02	1.89	-5.458982	2.82e-02		
8052056	1.19e-01	5.97e-02	1.89	-5.459006	3.53e-02		
8109663	1.19e-01	5.97e-02	-1.89	-5.459197	-3.48e-02	GABRA1	gamma-aminobutyric acid type A receptor alpha1 subunit
8121249	1.19e-01	5.97e-02	-1.89	-5.459513	-3.23e-02		
8029541	1.20e-01	5.98e-02	-1.89	-5.460348	-3.17e-02	APOC4	apolipoprotein C4
7896351	1.20e-01	5.98e-02	1.89	-5.460935	9.94e-02		
8143296	1.20e-01	5.99e-02	1.89	-5.461447	3.75e-02	KLRG2	killer cell lectin like receptor G2
7893869	1.20e-01	5.99e-02	-1.89	-5.461747	-1.07e-01		
7893654	1.20e-01	5.99e-02	1.89	-5.462147	1.04e-01		
7962112	1.20e-01	5.99e-02	1.89	-5.462278	4.94e-02	CAPRIN2	caprin family member 2
7949568	1.20e-01	5.99e-02	-1.89	-5.462334	-3.88e-02	LOC100131232	uncharacterized LOC100131232
8120833	1.20e-01	5.99e-02	-1.89	-5.462577	-8.04e-02	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
8171284	1.20e-01	6.00e-02	-1.89	-5.462839	-3.72e-02	GPR143	G protein-coupled receptor 143
7994350	1.20e-01	6.00e-02	1.89	-5.462955	4.37e-02		
8077441	1.20e-01	6.00e-02	-1.89	-5.463091	-1.36e-01	BHLHE40	basic helix-loop-helix family member e40
7917080	1.20e-01	6.00e-02	1.89	-5.463303	5.75e-02	DLSTP1///DLST	dihydrolipoamide S-succinyltransferase pseudogene 1///dihydrolipoamide S-succinyltransferase
7923003	1.20e-01	6.00e-02	-1.89	-5.463458	-2.15e-02		
8095301	1.20e-01	6.00e-02	-1.89	-5.463861	-2.75e-02		
7989347	1.20e-01	6.00e-02	1.89	-5.46396	3.97e-02	ICE2	interactor of little elongation complex ELL subunit 2
7925739	1.20e-01	6.00e-02	-1.89	-5.464189	-5.83e-02		
8096457	1.20e-01	6.01e-02	-1.89	-5.464228	-5.95e-02		
8173999	1.20e-01	6.01e-02	-1.89	-5.464912	-3.02e-02	XKRX	XK related, X-linked
7895437	1.20e-01	6.01e-02	-1.89	-5.465056	-7.56e-02		
8141829	1.20e-01	6.01e-02	1.89	-5.465171	5.73e-02	UPK3BL///POLR2J3///POLR2J2///POLR2J4	uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene
7940175	1.20e-01	6.01e-02	-1.89	-5.465275	-3.69e-02	OR4D6	olfactory receptor family 4 subfamily D member 6
7941662	1.20e-01	6.01e-02	-1.89	-5.465291	-5.08e-02	ACTN3	actinin alpha 3 (gene/pseudogene)
8118863	1.20e-01	6.02e-02	-1.89	-5.466387	-4.76e-02	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
8156024	1.20e-01	6.02e-02	1.89	-5.466452	4.39e-02		
7894151	1.20e-01	6.02e-02	1.89	-5.466515	1.23e-01		
7905077	1.20e-01	6.02e-02	1.89	-5.466566	9.42e-02	HIST2H2BD	histone cluster 2, H2bd (pseudogene)
8039766	1.20e-01	6.02e-02	-1.89	-5.466857	-4.15e-02	ZNF837	zinc finger protein 837
8148955	1.20e-01	6.03e-02	-1.89	-5.466953	-4.93e-02	C8orf33	chromosome 8 open reading frame 33
7896577	1.20e-01	6.03e-02	-1.89	-5.467108	-1.06e-01		
7893830	1.20e-01	6.03e-02	-1.89	-5.467176	-1.07e-01		
7911796	1.20e-01	6.03e-02	-1.89	-5.46724	-5.92e-02	LINC00982	long intergenic non-protein coding RNA 982
7901336	1.20e-01	6.03e-02	-1.89	-5.46732	-9.46e-02	STRADB	STE20-related kinase adaptor beta
7964868	1.20e-01	6.03e-02	-1.89	-5.467356	-3.22e-02		
7896378	1.20e-01	6.03e-02	-1.89	-5.467483	-7.79e-02		
8052834	1.20e-01	6.03e-02	1.89	-5.46754	5.04e-02	C2orf42	chromosome 2 open reading frame 42
7906305	1.20e-01	6.03e-02	-1.89	-5.468057	-7.01e-02		
8031439	1.21e-01	6.04e-02	1.88	-5.468865	3.94e-02		
8037788	1.21e-01	6.04e-02	1.88	-5.469135	6.14e-02	DACT3	dishevelled binding antagonist of beta catenin 3
7895236	1.21e-01	6.04e-02	-1.88	-5.46924	-6.95e-02		
8126566	1.21e-01	6.04e-02	-1.88	-5.46931	-4.38e-02	LRRC73	leucine rich repeat containing 73
8180204	1.21e-01	6.04e-02	1.88	-5.469336	7.19e-02		
8104926	1.21e-01	6.04e-02	-1.88	-5.469347	-4.33e-02		
7924508	1.21e-01	6.04e-02	-1.88	-5.469521	-9.89e-02	SUSD4	sushi domain containing 4
7965022	1.21e-01	6.04e-02	-1.88	-5.469526	-3.94e-02	KRR1///GLIPR1	KRR1, small subunit processome component homolog///GLI pathogenesis related 1
7981732	1.21e-01	6.05e-02	1.88	-5.469768	1.90e-01	IGHG4///IGHA2	immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)
7917976	1.21e-01	6.05e-02	-1.88	-5.471013	-5.71e-02	SASS6	SAS-6 centriolar assembly protein
7972932	1.21e-01	6.05e-02	1.88	-5.471016	5.08e-02	GAS6-AS1///GAS6-AS1	GAS6 antisense RNA 1///GAS6 antisense RNA 1
8035937	1.21e-01	6.06e-02	-1.88	-5.471126	-3.54e-02		
8008564	1.21e-01	6.06e-02	-1.88	-5.47138	-5.68e-02	TOM1L1	target of myb1 like 1 membrane trafficking protein
7912531	1.21e-01	6.06e-02	-1.88	-5.471819	-2.61e-02		
7989932	1.21e-01	6.06e-02	-1.88	-5.472201	-4.76e-02	RPL4	ribosomal protein L4
7896311	1.21e-01	6.06e-02	-1.88	-5.472244	-1.25e-01		
8150489	1.21e-01	6.06e-02	-1.88	-5.472357	-5.32e-02		
7983953	1.21e-01	6.06e-02	1.88	-5.472358	3.41e-02	RNF111	ring finger protein 111
8098412	1.21e-01	6.06e-02	1.88	-5.472363	5.06e-02		
7896367	1.21e-01	6.07e-02	-1.88	-5.47305	-8.82e-02		
7895741	1.21e-01	6.07e-02	-1.88	-5.473187	-7.73e-02		
7894054	1.21e-01	6.07e-02	-1.88	-5.473252	-1.71e-01		
8112198	1.21e-01	6.07e-02	-1.88	-5.473509	-3.77e-02	ACTBL2	actin, beta like 2
7899151	1.21e-01	6.07e-02	-1.88	-5.473595	-5.04e-02		
8067722	1.21e-01	6.07e-02	1.88	-5.473618	6.15e-02	STMN3	stathmin 3
8177068	1.21e-01	6.08e-02	-1.88	-5.473922	-4.52e-02		
8111201	1.21e-01	6.08e-02	-1.88	-5.474284	-1.11e-01		
7955981	1.21e-01	6.08e-02	-1.88	-5.474708	-2.95e-02	OR9K2	olfactory receptor family 9 subfamily K member 2
8054465	1.21e-01	6.08e-02	-1.88	-5.474725	-4.23e-02		
8070655	1.21e-01	6.08e-02	-1.88	-5.475136	-4.68e-02	U2AF1	U2 small nuclear RNA auxiliary factor 1
7950370	1.21e-01	6.09e-02	-1.88	-5.4755	-8.95e-02		
8016841	1.21e-01	6.09e-02	-1.88	-5.475586	-1.42e-01	TMEM100	transmembrane protein 100
8134026	1.21e-01	6.09e-02	1.88	-5.475862	6.39e-02	DPY19L2P4	DPY19L2 pseudogene 4
7968632	1.21e-01	6.09e-02	1.88	-5.47636	5.89e-02		
7931455	1.21e-01	6.09e-02	1.88	-5.476368	4.07e-02	LRRC27	leucine rich repeat containing 27
8068512	1.21e-01	6.09e-02	-1.88	-5.476503	-4.44e-02	RIPPLY3	ripply transcriptional repressor 3
8119882	1.21e-01	6.10e-02	-1.88	-5.476889	-3.75e-02	RSPH9///MRPS18A	radial spoke head 9 homolog///mitochondrial ribosomal protein S18A
7941243	1.21e-01	6.10e-02	-1.88	-5.476945	-3.35e-02	DPF2	double PHD fingers 2
7893999	1.22e-01	6.11e-02	-1.88	-5.478033	-6.95e-02		
7902700	1.22e-01	6.11e-02	-1.88	-5.478098	-4.40e-02		
7895400	1.22e-01	6.11e-02	-1.88	-5.478202	-7.49e-02		
7896479	1.22e-01	6.11e-02	-1.88	-5.478202	-7.49e-02		
8146635	1.22e-01	6.11e-02	-1.88	-5.478804	-5.06e-02		
8148923	1.22e-01	6.11e-02	1.88	-5.478847	4.33e-02	LRRC24///LRRC14	leucine rich repeat containing 24///leucine rich repeat containing 14
8036913	1.22e-01	6.11e-02	-1.88	-5.479023	-5.80e-02	BLVRB	biliverdin reductase B
7911045	1.22e-01	6.11e-02	-1.88	-5.479122	-2.91e-02	LOC440742	uncharacterized LOC440742
8169249	1.22e-01	6.12e-02	-1.88	-5.479354	-6.80e-02	MID2	midline 2
8109990	1.22e-01	6.12e-02	-1.88	-5.479641	-3.69e-02		
7971071	1.22e-01	6.12e-02	-1.88	-5.479752	-3.73e-02	CSNK1A1L	casein kinase 1 alpha 1 like
7933498	1.22e-01	6.12e-02	-1.88	-5.479834	-4.41e-02	FAM170B	family with sequence similarity 170 member B
7893228	1.22e-01	6.12e-02	1.88	-5.480019	8.16e-02		
7989735	1.22e-01	6.13e-02	-1.88	-5.48076	-4.66e-02	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit
8156261	1.22e-01	6.13e-02	-1.88	-5.481239	-7.53e-02		
8059532	1.22e-01	6.14e-02	1.88	-5.482304	3.26e-02	C2orf83	chromosome 2 open reading frame 83
7892783	1.22e-01	6.14e-02	1.88	-5.482339	5.00e-02		
7896655	1.22e-01	6.14e-02	1.88	-5.482847	7.95e-02		
8054722	1.22e-01	6.15e-02	1.88	-5.483446	1.44e-01	IL1B	interleukin 1 beta
8009164	1.22e-01	6.15e-02	-1.88	-5.483684	-3.63e-02	DCAF7	DDB1 and CUL4 associated factor 7
8075190	1.22e-01	6.15e-02	-1.88	-5.483728	-4.04e-02	ZNRF3-AS1	ZNRF3 antisense RNA 1
7977571	1.22e-01	6.15e-02	1.88	-5.483784	6.39e-02	OSGEP	O-sialoglycoprotein endopeptidase
7894602	1.22e-01	6.15e-02	-1.88	-5.484053	-5.80e-02		
8013177	1.22e-01	6.15e-02	-1.88	-5.484359	-2.30e-02		
7934095	1.22e-01	6.15e-02	-1.88	-5.484365	-2.10e-02		
8133229	1.22e-01	6.15e-02	-1.88	-5.484463	-3.04e-02		
8005628	1.22e-01	6.16e-02	1.88	-5.484677	5.10e-02		
8117531	1.22e-01	6.16e-02	1.88	-5.485421	4.53e-02		
8124467	1.22e-01	6.16e-02	1.88	-5.485421	4.53e-02		
7969488	1.23e-01	6.17e-02	1.88	-5.486073	4.61e-02	CLN5	ceroid-lipofuscinosis, neuronal 5
7895362	1.23e-01	6.17e-02	-1.88	-5.486316	-7.74e-02		
8142324	1.23e-01	6.18e-02	1.87	-5.487365	5.20e-02	THAP5	THAP domain containing 5
7896098	1.23e-01	6.18e-02	-1.87	-5.487403	-9.30e-02		
7918622	1.23e-01	6.18e-02	1.87	-5.487633	7.04e-02	SLC16A1	solute carrier family 16 member 1
7901675	1.23e-01	6.18e-02	-1.87	-5.487686	-3.26e-02	LEXM	lymphocyte expansion molecule
7929616	1.23e-01	6.18e-02	1.87	-5.488147	5.51e-02	FRAT1	frequently rearranged in advanced T-cell lymphomas 1
8105463	1.23e-01	6.18e-02	-1.87	-5.488307	-4.43e-02	GPBP1	GC-rich promoter binding protein 1
8180368	1.23e-01	6.19e-02	1.87	-5.488848	2.48e-02	DPPA3	developmental pluripotency associated 3
8138474	1.23e-01	6.19e-02	-1.87	-5.489128	-3.31e-02	SP8	Sp8 transcription factor
8175193	1.23e-01	6.19e-02	-1.87	-5.489138	-4.50e-02		
8123520	1.23e-01	6.19e-02	1.87	-5.489184	4.29e-02	LINC00266-1	long intergenic non-protein coding RNA 266-1
7933640	1.23e-01	6.19e-02	-1.87	-5.489235	-2.54e-02	A1CF	APOBEC1 complementation factor
7990566	1.23e-01	6.19e-02	1.87	-5.489517	5.13e-02	ETFA	electron transfer flavoprotein alpha subunit
7975696	1.23e-01	6.21e-02	-1.87	-5.492111	-4.05e-02	VSX2	visual system homeobox 2
8074070	1.23e-01	6.22e-02	-1.87	-5.493119	-5.17e-02	MIOX	myo-inositol oxygenase
8028275	1.23e-01	6.22e-02	1.87	-5.493268	2.38e-02		
7924190	1.24e-01	6.23e-02	1.87	-5.494153	4.86e-02	ANGEL2	angel homolog 2
8015376	1.24e-01	6.23e-02	-1.87	-5.494169	-5.34e-02	KRT16	keratin 16
7894554	1.24e-01	6.23e-02	1.87	-5.494187	9.19e-02		
8060103	1.24e-01	6.23e-02	1.87	-5.494243	4.33e-02	ANKMY1	ankyrin repeat and MYND domain containing 1
7919390	1.24e-01	6.23e-02	1.87	-5.494451	6.03e-02		
8069448	1.24e-01	6.23e-02	-1.87	-5.494543	-1.21e-01		
8161407	1.24e-01	6.23e-02	-1.87	-5.494599	-4.84e-02	FAM74A3///FAM74A4	family with sequence similarity 74 member A3///family with sequence similarity 74 member A4
8116130	1.24e-01	6.23e-02	1.87	-5.49475	1.12e-01	LOC100507387///FAM153C///FAM153A///FAM153B	uncharacterized LOC100507387///family with sequence similarity 153, member C///family with sequence similarity 153 member A///family with sequence similarity 153 member B
8081667	1.24e-01	6.23e-02	1.87	-5.494887	4.81e-02	SLC35A5	solute carrier family 35 member A5
8173977	1.24e-01	6.23e-02	-1.87	-5.494932	-4.56e-02		
8127767	1.24e-01	6.24e-02	1.87	-5.49555	4.61e-02	ELOVL4	ELOVL fatty acid elongase 4
8148783	1.24e-01	6.24e-02	-1.87	-5.495776	-4.85e-02	MROH1	maestro heat like repeat family member 1
7984736	1.24e-01	6.24e-02	-1.87	-5.495835	-3.97e-02	REC114	REC114 meiotic recombination protein
8143635	1.24e-01	6.24e-02	-1.87	-5.496139	-4.31e-02	NOBOX	NOBOX oogenesis homeobox
8094843	1.24e-01	6.24e-02	-1.87	-5.496531	-4.42e-02	DCAF4L1	DDB1 and CUL4 associated factor 4 like 1
7951928	1.24e-01	6.24e-02	1.87	-5.496628	4.54e-02	DSCAML1	DS cell adhesion molecule like 1
8152759	1.24e-01	6.25e-02	-1.87	-5.496998	-5.02e-02	TATDN1	TatD DNase domain containing 1
8138065	1.24e-01	6.25e-02	-1.87	-5.497297	-4.20e-02		
8079370	1.24e-01	6.25e-02	-1.87	-5.49735	-3.42e-02	CCR9	C-C motif chemokine receptor 9
7992614	1.24e-01	6.25e-02	-1.87	-5.497494	-3.40e-02	C16orf59	chromosome 16 open reading frame 59
8082750	1.24e-01	6.25e-02	-1.87	-5.497848	-3.94e-02	UBA5	ubiquitin like modifier activating enzyme 5
8078971	1.24e-01	6.26e-02	1.87	-5.498471	6.38e-02	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
7893682	1.24e-01	6.26e-02	1.87	-5.498801	7.39e-02		
8085811	1.24e-01	6.27e-02	-1.87	-5.499333	-4.03e-02		
7946401	1.24e-01	6.27e-02	-1.87	-5.499446	-5.22e-02	ST5	suppression of tumorigenicity 5
7908907	1.24e-01	6.27e-02	-1.87	-5.499453	-5.28e-02	ADORA1	adenosine A1 receptor
7959946	1.24e-01	6.27e-02	-1.87	-5.499582	-4.56e-02	MMP17	matrix metallopeptidase 17
8030753	1.24e-01	6.27e-02	-1.87	-5.499772	-3.88e-02	KLK3	kallikrein related peptidase 3
8061982	1.24e-01	6.27e-02	-1.87	-5.49988	-9.04e-02	ASIP	agouti signaling protein
7892530	1.24e-01	6.27e-02	1.87	-5.499978	7.24e-02		
7892797	1.24e-01	6.28e-02	1.87	-5.500738	7.43e-02		
8015490	1.24e-01	6.28e-02	1.87	-5.500953	4.10e-02	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
7895305	1.24e-01	6.28e-02	1.87	-5.501057	7.68e-02		
7896222	1.24e-01	6.28e-02	1.87	-5.501314	9.54e-02		
7896863	1.24e-01	6.28e-02	-1.87	-5.501339	-3.61e-02	MIR429	microRNA 429
7892537	1.24e-01	6.28e-02	1.87	-5.501546	7.86e-02		
8113097	1.24e-01	6.28e-02	1.87	-5.501612	6.80e-02	KIAA0825	KIAA0825
8146305	1.25e-01	6.29e-02	-1.87	-5.502228	-7.84e-02		
7921652	1.25e-01	6.29e-02	-1.87	-5.50226	-5.50e-02	SLAMF1	signaling lymphocytic activation molecule family member 1
7903024	1.25e-01	6.29e-02	1.87	-5.503138	4.74e-02		
8073824	1.25e-01	6.29e-02	1.87	-5.503196	4.64e-02	MIRLET7B///MIRLET7BHG	microRNA let-7b///MIRLET7B host gene
8177072	1.25e-01	6.30e-02	1.87	-5.503325	3.06e-02	RFTN1	raftlin, lipid raft linker 1
8033179	1.25e-01	6.30e-02	-1.87	-5.503491	-4.07e-02	SLC25A41	solute carrier family 25 member 41
7922669	1.25e-01	6.30e-02	1.87	-5.503659	4.38e-02	KIAA1614///STX6	KIAA1614///syntaxin 6
8012520	1.25e-01	6.30e-02	-1.87	-5.504052	-3.43e-02	CCDC42	coiled-coil domain containing 42
8149475	1.25e-01	6.30e-02	1.87	-5.504056	3.81e-02	CNOT7	CCR4-NOT transcription complex subunit 7
8072461	1.25e-01	6.30e-02	-1.87	-5.504458	-5.04e-02	LIMK2	LIM domain kinase 2
8170965	1.25e-01	6.31e-02	-1.86	-5.505789	-3.88e-02	CTAG1A///CTAG2///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 2///cancer/testis antigen 1B
8176149	1.25e-01	6.31e-02	-1.86	-5.505789	-3.88e-02	CTAG1A///CTAG2///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 2///cancer/testis antigen 1B
7950282	1.25e-01	6.32e-02	1.86	-5.506799	7.82e-02		
8033674	1.25e-01	6.33e-02	1.86	-5.507204	4.48e-02	MUC16	mucin 16, cell surface associated
7894403	1.25e-01	6.33e-02	-1.86	-5.507401	-1.06e-01		
7948418	1.25e-01	6.33e-02	-1.86	-5.507402	-4.22e-02	OR10V1///STX3	olfactory receptor family 10 subfamily V member 1///syntaxin 3
7945475	1.25e-01	6.33e-02	-1.86	-5.507508	-3.96e-02	CDHR5	cadherin related family member 5
8106096	1.25e-01	6.33e-02	1.86	-5.507693	3.90e-02		
7902957	1.25e-01	6.33e-02	-1.86	-5.507802	-3.55e-02	EPHX4	epoxide hydrolase 4
8160839	1.25e-01	6.33e-02	1.86	-5.508143	5.35e-02	DCTN3	dynactin subunit 3
8019090	1.25e-01	6.34e-02	-1.86	-5.508672	-4.47e-02	AATK	apoptosis associated tyrosine kinase
7931152	1.25e-01	6.34e-02	1.86	-5.508677	3.59e-02		
8136936	1.26e-01	6.35e-02	1.86	-5.509786	2.15e-02	CTAGE8///CTAGE4///CTAGE9///CTAGE15///CTAGE6	CTAGE family member 8///CTAGE family member 4///CTAGE family member 9///CTAGE family member 15///CTAGE family member 6
7919051	1.26e-01	6.35e-02	-1.86	-5.510033	-4.71e-02	ZNF697	zinc finger protein 697
8180327	1.26e-01	6.35e-02	1.86	-5.510048	3.05e-02	BAGE3	B melanoma antigen family member 3
7976412	1.26e-01	6.35e-02	1.86	-5.510171	6.17e-02	LINC00521	long intergenic non-protein coding RNA 521
8161211	1.26e-01	6.35e-02	-1.86	-5.510464	-4.67e-02	PAX5	paired box 5
8049825	1.26e-01	6.36e-02	1.86	-5.511074	5.92e-02	HDLBP	high density lipoprotein binding protein
8121405	1.26e-01	6.36e-02	1.86	-5.511401	6.40e-02	LOC100996634	transmembrane protein FLJ37396
8067197	1.26e-01	6.36e-02	-1.86	-5.511709	-2.82e-02		
7895562	1.26e-01	6.37e-02	-1.86	-5.512689	-8.34e-02		
8005836	1.26e-01	6.37e-02	-1.86	-5.512777	-3.62e-02	PPY2P	pancreatic polypeptide 2, pseudogene
8081941	1.26e-01	6.37e-02	1.86	-5.513376	4.23e-02		
7896488	1.26e-01	6.37e-02	1.86	-5.513392	5.55e-02		
8037760	1.26e-01	6.37e-02	-1.86	-5.513472	-2.67e-02		
7998978	1.26e-01	6.38e-02	1.86	-5.513726	5.24e-02	ZNF597	zinc finger protein 597
8155514	1.26e-01	6.38e-02	-1.86	-5.513849	-6.96e-02	FAM27E3	family with sequence similarity 27 member E3
8121134	1.26e-01	6.38e-02	-1.86	-5.514675	-5.20e-02		
7894647	1.26e-01	6.38e-02	1.86	-5.514684	3.68e-02		
8080028	1.26e-01	6.39e-02	-1.86	-5.515186	-5.66e-02	DOCK3	dedicator of cytokinesis 3
7894218	1.26e-01	6.40e-02	-1.86	-5.516364	-6.94e-02		
7997525	1.26e-01	6.40e-02	1.86	-5.516905	8.37e-02	MLYCD	malonyl-CoA decarboxylase
8158059	1.27e-01	6.40e-02	1.86	-5.517138	4.49e-02	STXBP1	syntaxin binding protein 1
7894792	1.27e-01	6.40e-02	-1.86	-5.517232	-7.92e-02		
8106403	1.27e-01	6.40e-02	-1.86	-5.517349	-9.28e-02	F2RL1	F2R like trypsin receptor 1
8104727	1.27e-01	6.40e-02	1.86	-5.517495	7.25e-02	C4orf46///TOMM7	chromosome 4 open reading frame 46///translocase of outer mitochondrial membrane 7
8121251	1.27e-01	6.41e-02	-1.86	-5.517817	-2.82e-02	LIN28B	lin-28 homolog B
8139810	1.27e-01	6.41e-02	1.86	-5.517879	3.30e-02		
7895383	1.27e-01	6.41e-02	1.86	-5.517915	9.76e-02		
7953715	1.27e-01	6.41e-02	1.86	-5.518747	4.20e-02	NECAP1	NECAP endocytosis associated 1
7894930	1.27e-01	6.41e-02	-1.86	-5.518795	-1.10e-01		
8175732	1.27e-01	6.42e-02	-1.86	-5.51902	-2.80e-02	MAGEA2B///MAGEA12///MAGEA2	MAGE family member A2B///MAGE family member A12///MAGE family member A2
7895357	1.27e-01	6.42e-02	-1.86	-5.519484	-4.91e-02		
8072133	1.27e-01	6.42e-02	1.86	-5.519503	4.78e-02	TTC28-AS1///TTC28	TTC28 antisense RNA 1///tetratricopeptide repeat domain 28
7906767	1.27e-01	6.42e-02	-1.86	-5.519511	-1.31e-01	FCGR2C///FCGR2B	Fc fragment of IgG receptor IIc (gene/pseudogene)///Fc fragment of IgG receptor IIb
7938000	1.27e-01	6.42e-02	-1.86	-5.519533	-3.70e-02	OR51M1	olfactory receptor family 51 subfamily M member 1
7944834	1.27e-01	6.42e-02	-1.86	-5.519567	-4.37e-02	OR8G2	olfactory receptor family 8 subfamily G member 2
8148327	1.27e-01	6.43e-02	-1.86	-5.52011	-4.16e-02		
7892872	1.27e-01	6.43e-02	1.86	-5.520171	8.32e-02		
8143627	1.27e-01	6.43e-02	-1.86	-5.520258	-4.81e-02	OR2A9P///OR2A42///OR2A20P///OR2A1	olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 42///olfactory receptor family 2 subfamily A member 20 pseudogene///olfactory receptor family 2 subfamily A member 1
7896363	1.27e-01	6.43e-02	-1.86	-5.521028	-6.17e-02		
8003922	1.27e-01	6.43e-02	-1.86	-5.521039	-5.80e-02	MED11	mediator complex subunit 11
7970146	1.27e-01	6.43e-02	-1.86	-5.521228	-3.84e-02	SOX1	SRY-box 1
7894732	1.27e-01	6.43e-02	-1.86	-5.521253	-9.69e-02		
8165723	1.27e-01	6.44e-02	-1.86	-5.522028	-3.42e-02	SHOX	short stature homeobox
8176297	1.27e-01	6.44e-02	-1.86	-5.522028	-3.42e-02	SHOX	short stature homeobox
7894836	1.27e-01	6.44e-02	1.86	-5.522172	9.82e-02		
7895496	1.27e-01	6.44e-02	-1.86	-5.522205	-5.70e-02		
8156982	1.27e-01	6.45e-02	1.86	-5.523167	8.04e-02	SMC2	structural maintenance of chromosomes 2
8126173	1.27e-01	6.45e-02	-1.86	-5.523428	-3.64e-02	KCNK16	potassium two pore domain channel subfamily K member 16
7893448	1.27e-01	6.45e-02	1.86	-5.523449	6.57e-02		
8091552	1.27e-01	6.45e-02	-1.86	-5.523458	-4.44e-02		
8023696	1.27e-01	6.46e-02	1.85	-5.524485	5.43e-02	SERPINB3	serpin family B member 3
7925902	1.27e-01	6.46e-02	1.85	-5.524754	3.47e-02		
8055261	1.28e-01	6.47e-02	-1.85	-5.525427	-2.94e-02	WTH3DI///RAB6C///RAB6A	RAB6C-like///RAB6C, member RAS oncogene family///RAB6A, member RAS oncogene family
8039226	1.28e-01	6.47e-02	-1.85	-5.52647	-8.69e-02	LILRA3	leukocyte immunoglobulin like receptor A3
8132318	1.28e-01	6.48e-02	-1.85	-5.526603	-8.74e-02	ANLN	anillin actin binding protein
7895404	1.28e-01	6.48e-02	1.85	-5.526611	1.41e-01		
7937305	1.28e-01	6.48e-02	-1.85	-5.526628	-4.38e-02	NLRP6	NLR family pyrin domain containing 6
